X.	Date.Time..GMT.02.00	Temperature	Rainfall	Batt..V..LGR.S.N..10830614..SEN.S.N..10830614.	comments_rain	comments_temp
1556	2016/01/25 14:33:50		55.8		For calibration, please see http://data.saeon.ac.za/documents/saeon-fynbos-node/jonkershoek-rain-gauge-calibration	
1557	2016/01/25 14:36:33		56		For calibration, please see http://data.saeon.ac.za/documents/saeon-fynbos-node/jonkershoek-rain-gauge-calibration	
1558	2016/01/25 15:00:00	17.855		2.93		
1559	2016/01/25 15:58:48		56.2		For calibration, please see http://data.saeon.ac.za/documents/saeon-fynbos-node/jonkershoek-rain-gauge-calibration	
1560	2016/01/25 16:00:00	17.57		2.93		
1561	2016/01/25 16:09:18		56.4		For calibration, please see http://data.saeon.ac.za/documents/saeon-fynbos-node/jonkershoek-rain-gauge-calibration	
1562	2016/01/25 16:11:20		56.6		For calibration, please see http://data.saeon.ac.za/documents/saeon-fynbos-node/jonkershoek-rain-gauge-calibration	
1563	2016/01/25 17:00:00	18.331		2.93		
1564	2016/01/25 18:00:00	18.14		2.93		
1565	2016/01/25 19:00:00	15.951		2.93		
1566	2016/01/25 20:00:00	14.421		2.95		
1567	2016/01/25 21:00:00	14.325		2.93		
1568	2016/01/25 21:58:54		56.8		For calibration, please see http://data.saeon.ac.za/documents/saeon-fynbos-node/jonkershoek-rain-gauge-calibration	
1569	2016/01/25 22:00:00	14.421		2.93		
1570	2016/01/25 23:00:00	13.846		2.93		
1571	2016/01/26 00:00:00	13.942		2.93		
1572	2016/01/26 01:00:00	14.9		2.93		
1573	2016/01/26 02:00:00	14.517		2.93		
1574	2016/01/26 03:00:00	14.613		2.93		
1575	2016/01/26 04:00:00	13.076		2.93		
1576	2016/01/26 05:00:00	13.365		2.93		
1577	2016/01/26 06:00:00	12.497		2.93		
1578	2016/01/26 07:00:00	15.473		2.91		
1579	2016/01/26 08:00:00	15.951		2.93		
1580	2016/01/26 09:00:00	20.424		2.91		
1581	2016/01/26 10:00:00	21.378		2.93		
1582	2016/01/26 11:00:00	21.951		2.93		
1583	2016/01/26 12:00:00	22.429		2.93		
1584	2016/01/26 13:00:00	21.473		2.93		
1585	2016/01/26 14:00:00	22.238		2.93		
1586	2016/01/26 15:00:00	20.234		2.93		
1587	2016/01/26 16:00:00	18.426		2.93		
1588	2016/01/26 17:00:00	17.57		2.93		
1589	2016/01/26 18:00:00	17.57		2.93		
1590	2016/01/26 19:00:00	17.665		2.93		
1591	2016/01/26 20:00:00	14.709		2.95		
1592	2016/01/26 21:00:00	13.846		2.93		
1593	2016/01/26 22:00:00	13.365		2.93		
1594	2016/01/26 23:00:00	12.69		2.93		
1595	2016/01/27 00:00:00	12.69		2.93		
1596	2016/01/27 01:00:00	12.401		2.93		
1597	2016/01/27 02:00:00	12.11		2.93		
1598	2016/01/27 03:00:00	11.722		2.93		
1599	2016/01/27 04:00:00	11.431		2.93		
1600	2016/01/27 05:00:00	11.041		2.93		
1601	2016/01/27 06:00:00	11.139		2.93		
1602	2016/01/27 07:00:00	14.038		2.93		
1603	2016/01/27 08:00:00	19.948		2.91		
1604	2016/01/27 09:00:00	20.519		2.91		
1605	2016/01/27 10:00:00	20.329		2.91		
1606	2016/01/27 11:00:00	20.138		2.91		
1607	2016/01/27 12:00:00	21.569		2.93		
1608	2016/01/27 13:00:00	21.951		2.93		
1609	2016/01/27 14:00:00	21.664		2.93		
1610	2016/01/27 15:00:00	21.664		2.93		
1611	2016/01/27 16:00:00	22.621		2.93		
1612	2016/01/27 17:00:00	20.234		2.93		
1613	2016/01/27 18:00:00	16.808		2.93		
1614	2016/01/27 19:00:00	17.665		2.93		
1615	2016/01/27 20:00:00	14.517		2.95		
1616	2016/01/27 21:00:00	13.173		2.93		
1617	2016/01/27 22:00:00	13.076		2.93		
1618	2016/01/27 23:00:00	12.69		2.93		
1619	2016/01/28 00:00:00	12.013		2.93		
1620	2016/01/28 01:00:00	12.401		2.93		
1621	2016/01/28 02:00:00	11.722		2.93		
1622	2016/01/28 03:00:00	12.013		2.93		
1623	2016/01/28 04:00:00	11.041		2.93		
1624	2016/01/28 05:00:00	12.401		2.93		
1625	2016/01/28 06:00:00	12.69		2.93		
1626	2016/01/28 07:00:00	13.076		2.93		
1627	2016/01/28 08:00:00	23.196		2.93		
1628	2016/01/28 09:00:00	23.677		2.93		
1629	2016/01/28 10:00:00	24.351		2.93		
1630	2016/01/28 11:00:00	25.028		2.91		
1631	2016/01/28 12:00:00	24.641		2.93		
1632	2016/01/28 13:00:00	26.195		2.93		
1633	2016/01/28 14:00:00	26.683		2.93		
1634	2016/01/28 15:00:00	26.879		2.93		
1635	2016/01/28 16:00:00	27.272		2.93		
1636	2016/01/28 17:00:00	26.683		2.93		
1637	2016/01/28 18:00:00	26		2.93		
1638	2016/01/28 19:00:00	25.513		2.93		
1639	2016/01/28 20:00:00	18.996		2.95		
1640	2016/01/28 21:00:00	18.901		2.95		
1641	2016/01/28 22:00:00	20.519		2.93		
1642	2016/01/28 23:00:00	20.329		2.93		
1643	2016/01/29 00:00:00	19.377		2.95		
1644	2016/01/29 01:00:00	19.187		2.95		
1645	2016/01/29 02:00:00	19.282		2.95		
1646	2016/01/29 03:00:00	19.377		2.95		
1647	2016/01/29 04:00:00	19.282		2.95		
1648	2016/01/29 05:00:00	18.901		2.95		
1649	2016/01/29 06:00:00	18.711		2.95		
1650	2016/01/29 07:00:00	19.282		2.95		
1651	2016/01/29 08:00:00	24.835		2.95		
1652	2016/01/29 09:00:00	26.39		2.93		
1653	2016/01/29 10:00:00	28.159		2.93		
1654	2016/01/29 11:00:00	29.853		2.93		
1655	2016/01/29 12:00:00	31.064		2.93		
1656	2016/01/29 13:00:00	32.497		2.93		
1657	2016/01/29 14:00:00	31.983		2.93		
1658	2016/01/29 15:00:00	32.394		2.93		
1659	2016/01/29 16:00:00	32.086		2.95		
1660	2016/01/29 17:00:00	31.37		2.93		
1661	2016/01/29 18:00:00	30.457		2.93		
1662	2016/01/29 19:00:00	29.152		2.95		
1663	2016/01/29 20:00:00	23.004		2.95		
1664	2016/01/29 21:00:00	20.901		2.95		
1665	2016/01/29 22:00:00	21.664		2.95		
1666	2016/01/29 23:00:00	20.424		2.95		
1667	2016/01/30 00:00:00	21.855		2.95		
1668	2016/01/30 01:00:00	22.333		2.95		
1669	2016/01/30 02:00:00	22.046		2.95		
1670	2016/01/30 03:00:00	20.138		2.95		
1671	2016/01/30 04:00:00	19.092		2.95		
1672	2016/01/30 05:00:00	20.043		2.95		
1673	2016/01/30 06:00:00	17.95		2.95		
1674	2016/01/30 07:00:00	17.855		2.95		
1675	2016/01/30 08:00:00	28.853		2.95		
1676	2016/01/30 09:00:00	31.166		2.93		
1677	2016/01/30 10:00:00	32.704		2.95		
1678	2016/01/30 11:00:00	32.188		2.95		
1679	2016/01/30 12:00:00	32.394		2.95		
1680	2016/01/30 13:00:00	33.118		2.95		
1681	2016/01/30 14:00:00	33.639		2.95		
1682	2016/01/30 15:00:00	33.953		2.95		
1683	2016/01/30 16:00:00	33.43		2.95		
1684	2016/01/30 17:00:00	32.704		2.95		
1685	2016/01/30 18:00:00	31.88		2.95		
1686	2016/01/30 19:00:00	30.054		2.95		
1687	2016/01/30 20:00:00	24.931		2.97		
1688	2016/01/30 21:00:00	21.664		2.95		
1689	2016/01/30 22:00:00	22.142		2.95		
1690	2016/01/30 23:00:00	20.424		2.95		
1691	2016/01/31 00:00:00	23.004		2.95		
1692	2016/01/31 01:00:00	21.951		2.95		
1693	2016/01/31 02:00:00	21.664		2.95		
1694	2016/01/31 03:00:00	21.378		2.95		
1695	2016/01/31 04:00:00	21.664		2.95		
1696	2016/01/31 05:00:00	19.948		2.95		
1697	2016/01/31 06:00:00	19.758		2.95		
1698	2016/01/31 07:00:00	21.282		2.95		
1699	2016/01/31 08:00:00	30.154		2.93		
1700	2016/01/31 09:00:00	33.43		2.95		
1701	2016/01/31 10:00:00	35.115		2.93		
1702	2016/01/31 11:00:00	35.222		2.93		
1703	2016/01/31 12:00:00	34.796		2.93		
1704	2016/01/31 13:00:00	34.691		2.93		
1705	2016/01/31 14:00:00	34.691		2.95		
1706	2016/01/31 15:00:00	34.691		2.95		
1707	2016/01/31 16:00:00	33.743		2.97		
1708	2016/01/31 17:00:00	33.326		2.95		
1709	2016/01/31 18:00:00	32.291		2.95		
1710	2016/01/31 19:00:00	31.268		2.95		
1711	2016/01/31 20:00:00	26.977		2.97		
1712	2016/01/31 21:00:00	25.805		2.95		
1713	2016/01/31 22:00:00	23.869		2.97		
1714	2016/01/31 23:00:00	22.621		2.97		
1715	2016/02/01 00:00:00	26.585		2.95		
1716	2016/02/01 01:00:00	23.292		2.97		
1717	2016/02/01 02:00:00	22.429		2.97		
1718	2016/02/01 03:00:00	22.238		2.97		
1719	2016/02/01 04:00:00	21.664		2.95		
1720	2016/02/01 05:00:00	22.046		2.95		
1721	2016/02/01 06:00:00	23.484		2.97		
1722	2016/02/01 07:00:00	23.292		2.97		
1723	2016/02/01 08:00:00	33.639		2.95		
1724	2016/02/01 09:00:00	37.274		2.95		
1725	2016/02/01 10:00:00	35.649		2.95		
1726	2016/02/01 11:00:00	35.435		2.95		
1727	2016/02/01 12:00:00	37.274		2.95		
1728	2016/02/01 13:00:00	35.328		2.95		
1729	2016/02/01 14:00:00	36.62		2.95		
1730	2016/02/01 15:00:00	35.328		2.95		
1731	2016/02/01 16:00:00	35.009		2.95		
1732	2016/02/01 17:00:00	31.676		2.95		
1733	2016/02/01 18:00:00	29.452		2.97		
1734	2016/02/01 19:00:00	30.558		2.95		
1735	2016/02/01 20:00:00	27.961		2.97		
1736	2016/02/01 21:00:00	27.862		2.97		
1737	2016/02/01 22:00:00	27.075		2.97		
1738	2016/02/01 23:00:00	25.805		2.95		
1739	2016/02/02 00:00:00	26.292		2.95		
1740	2016/02/02 01:00:00	24.835		2.97		
1741	2016/02/02 02:00:00	22.908		2.97		
1742	2016/02/02 03:00:00	21.473		2.97		
1743	2016/02/02 04:00:00	21.187		2.97		
1744	2016/02/02 05:00:00	20.424		2.95		
1745	2016/02/02 06:00:00	18.616		2.97		
1746	2016/02/02 07:00:00	19.187		2.97		
1747	2016/02/02 08:00:00	28.655		2.97		
1748	2016/02/02 09:00:00	30.76		2.95		
1749	2016/02/02 10:00:00	31.983		2.95		
1750	2016/02/02 11:00:00	30.963		2.95		
1751	2016/02/02 12:00:00	30.154		2.95		
1752	2016/02/02 13:00:00	29.752		2.95		
1753	2016/02/02 14:00:00	30.255		2.95		
1754	2016/02/02 15:00:00	30.76		2.95		
1755	2016/02/02 16:00:00	29.252		2.97		
1756	2016/02/02 17:00:00	24.931		2.97		
1757	2016/02/02 18:00:00	25.708		2.95		
1758	2016/02/02 19:00:00	23.196		2.97		
1759	2016/02/02 20:00:00	21.187		2.95		
1760	2016/02/02 21:00:00	20.234		2.95		
1761	2016/02/02 22:00:00	18.521		2.97		
1762	2016/02/02 23:00:00	18.236		2.97		
1763	2016/02/03 00:00:00	18.711		2.97		
1764	2016/02/03 01:00:00	16.903		2.97		
1765	2016/02/03 02:00:00	16.141		2.95		
1766	2016/02/03 03:00:00	16.523		2.95		
1767	2016/02/03 04:00:00	16.618		2.95		
1768	2016/02/03 05:00:00	15.855		2.95		
1769	2016/02/03 06:00:00	14.613		2.97		
1770	2016/02/03 07:00:00	16.046		2.95		
1771	2016/02/03 08:00:00	18.996		2.97		
1772	2016/02/03 09:00:00	22.046		2.95		
1773	2016/02/03 10:00:00	22.621		2.95		
1774	2016/02/03 11:00:00	24.835		2.95		
1775	2016/02/03 12:00:00	24.158		2.95		
1776	2016/02/03 13:00:00	25.125		2.95		
1777	2016/02/03 14:00:00	24.931		2.97		
1778	2016/02/03 15:00:00	24.255		2.95		
1779	2016/02/03 16:00:00	23.677		2.95		
1780	2016/02/03 17:00:00	22.812		2.95		
1781	2016/02/03 18:00:00	22.429		2.95		
1782	2016/02/03 19:00:00	21.569		2.95		
1783	2016/02/03 20:00:00	17.475		2.95		
1784	2016/02/03 21:00:00	15.855		2.95		
1785	2016/02/03 22:00:00	15.091		2.95		
1786	2016/02/03 23:00:00	15.473		2.95		
1787	2016/02/04 00:00:00	15.855		2.95		
1788	2016/02/04 01:00:00	15.282		2.95		
1789	2016/02/04 02:00:00	15.091		2.95		
1790	2016/02/04 03:00:00	14.517		2.95		
1791	2016/02/04 04:00:00	13.846		2.95		
1792	2016/02/04 05:00:00	14.134		2.95		
1793	2016/02/04 06:00:00	13.654		2.95		
1794	2016/02/04 07:00:00	14.134		2.95		
1795	2016/02/04 08:00:00	19.567		2.95		
1796	2016/02/04 09:00:00	21.473		2.93		
1797	2016/02/04 10:00:00	23.388		2.95		
1798	2016/02/04 11:00:00	24.545		2.95		
1799	2016/02/04 12:00:00	26.879		2.93		
1800	2016/02/04 13:00:00	27.567		2.95		
1801	2016/02/04 14:00:00	27.173		2.93		
1802	2016/02/04 15:00:00	26.488		2.93		
1803	2016/02/04 16:00:00	27.961		2.95		
1804	2016/02/04 17:00:00	28.159		2.95		
1805	2016/02/04 18:00:00	26.683		2.95		
1806	2016/02/04 19:00:00	26.292		2.95		
1807	2016/02/04 20:00:00	21.76		2.95		
1808	2016/02/04 21:00:00	18.521		2.95		
1809	2016/02/04 22:00:00	21.091		2.95		
1810	2016/02/04 23:00:00	20.805		2.95		
1811	2016/02/05 00:00:00	20.043		2.93		
1812	2016/02/05 01:00:00	19.472		2.95		
1813	2016/02/05 02:00:00	18.806		2.95		
1814	2016/02/05 03:00:00	18.331		2.95		
1815	2016/02/05 04:00:00	17.57		2.95		
1816	2016/02/05 05:00:00	16.808		2.95		
1817	2016/02/05 06:00:00	16.523		2.95		
1818	2016/02/05 07:00:00	17.475		2.95		
1819	2016/02/05 08:00:00	25.125		2.93		
1820	2016/02/05 09:00:00	25.125		2.93		
1821	2016/02/05 10:00:00	26.879		2.93		
1822	2016/02/05 11:00:00	27.961		2.95		
1823	2016/02/05 12:00:00	29.452		2.95		
1824	2016/02/05 13:00:00	31.166		2.93		
1825	2016/02/05 14:00:00	32.086		2.93		
1826	2016/02/05 15:00:00	32.086		2.95		
1827	2016/02/05 16:00:00	31.778		2.95		
1828	2016/02/05 17:00:00	31.37		2.95		
1829	2016/02/05 18:00:00	31.166		2.95		
1830	2016/02/05 19:00:00	29.452		2.97		
1831	2016/02/05 20:00:00	24.255		2.97		
1832	2016/02/05 21:00:00	21.282		2.95		
1833	2016/02/05 22:00:00	20.71		2.95		
1834	2016/02/05 23:00:00	20.901		2.95		
1835	2016/02/06 00:00:00	20.901		2.95		
1836	2016/02/06 01:00:00	21.091		2.95		
1837	2016/02/06 02:00:00	20.805		2.95		
1838	2016/02/06 03:00:00	19.377		2.97		
1839	2016/02/06 04:00:00	18.426		2.95		
1840	2016/02/06 05:00:00	19.567		2.95		
1841	2016/02/06 06:00:00	18.616		2.95		
1842	2016/02/06 07:00:00	18.616		2.95		
1843	2016/02/06 08:00:00	31.166		2.93		
1844	2016/02/06 09:00:00	30.255		2.93		
1845	2016/02/06 10:00:00	30.457		2.93		
1846	2016/02/06 11:00:00	30.356		2.93		
1847	2016/02/06 12:00:00	30.154		2.93		
1848	2016/02/06 13:00:00	28.456		2.95		
1849	2016/02/06 14:00:00	27.961		2.95		
1850	2016/02/06 15:00:00	27.567		2.95		
1851	2016/02/06 16:00:00	27.075		2.95		
1852	2016/02/06 17:00:00	26		2.95		
1853	2016/02/06 18:00:00	24.641		2.97		
1854	2016/02/06 19:00:00	22.717		2.95		
1855	2016/02/06 20:00:00	18.996		2.97		
1856	2016/02/06 21:00:00	20.424		2.95		
1857	2016/02/06 22:00:00	20.615		2.95		
1858	2016/02/06 23:00:00	17.284		2.95		
1859	2016/02/07 00:00:00	16.523		2.95		
1860	2016/02/07 01:00:00	16.903		2.95		
1861	2016/02/07 02:00:00	14.804		2.97		
1862	2016/02/07 03:00:00	16.713		2.95		
1863	2016/02/07 04:00:00	16.427		2.95		
1864	2016/02/07 05:00:00	15.664		2.95		
1865	2016/02/07 06:00:00	16.046		2.95		
1866	2016/02/07 07:00:00	16.903		2.95		
1867	2016/02/07 08:00:00	23.581		2.95		
1868	2016/02/07 09:00:00	25.028		2.93		
1869	2016/02/07 10:00:00	25.805		2.93		
1870	2016/02/07 11:00:00	28.456		2.95		
1871	2016/02/07 12:00:00	29.752		2.93		
1872	2016/02/07 13:00:00	30.963		2.93		
1873	2016/02/07 14:00:00	30.154		2.93		
1874	2016/02/07 15:00:00	29.652		2.95		
1875	2016/02/07 16:00:00	29.953		2.93		
1876	2016/02/07 17:00:00	28.655		2.95		
1877	2016/02/07 18:00:00	27.862		2.95		
1878	2016/02/07 19:00:00	26.488		2.95		
1879	2016/02/07 20:00:00	20.519		2.95		
1880	2016/02/07 21:00:00	20.329		2.95		
1881	2016/02/07 22:00:00	19.472		2.97		
1882	2016/02/07 23:00:00	18.521		2.95		
1883	2016/02/08 00:00:00	17.57		2.95		
1884	2016/02/08 01:00:00	16.999		2.95		
1885	2016/02/08 02:00:00	16.618		2.95		
1886	2016/02/08 03:00:00	15.951		2.95		
1887	2016/02/08 04:00:00	15.473		2.95		
1888	2016/02/08 05:00:00	16.427		2.95		
1889	2016/02/08 06:00:00	16.332		2.95		
1890	2016/02/08 07:00:00	16.618		2.95		
1891	2016/02/08 08:00:00	21.855		2.95		
1892	2016/02/08 09:00:00	23.196		2.95		
1893	2016/02/08 10:00:00	25.416		2.93		
1894	2016/02/08 11:00:00	26.977		2.95		
1895	2016/02/08 12:00:00	28.754		2.95		
1896	2016/02/08 13:00:00	30.862		2.93		
1897	2016/02/08 14:00:00	31.983		2.95		
1898	2016/02/08 15:00:00	31.676		2.95		
1899	2016/02/08 16:00:00	31.268		2.95		
1900	2016/02/08 17:00:00	29.652		2.95		
1901	2016/02/08 18:00:00	28.754		2.95		
1902	2016/02/08 19:00:00	27.468		2.95		
1903	2016/02/08 20:00:00	22.429		2.95		
1904	2016/02/08 21:00:00	21.473		2.95		
1905	2016/02/08 22:00:00	22.429		2.95		
1906	2016/02/08 23:00:00	21.664		2.95		
1907	2016/02/09 00:00:00	20.71		2.95		
1908	2016/02/09 01:00:00	20.424		2.95		
1909	2016/02/09 02:00:00	20.901		2.95		
1910	2016/02/09 03:00:00	19.853		2.95		
1911	2016/02/09 04:00:00	18.996		2.95		
1912	2016/02/09 05:00:00	18.236		2.95		
1913	2016/02/09 06:00:00	18.521		2.95		
1914	2016/02/09 07:00:00	18.711		2.95		
1915	2016/02/09 08:00:00	25.125		2.93		
1916	2016/02/09 09:00:00	27.173		2.95		
1917	2016/02/09 10:00:00	28.754		2.95		
1918	2016/02/09 11:00:00	29.752		2.93		
1919	2016/02/09 12:00:00	32.291		2.95		
1920	2016/02/09 13:00:00	33.014		2.95		
1921	2016/02/09 14:00:00	33.639		2.95		
1922	2016/02/09 15:00:00	33.118		2.95		
1923	2016/02/09 16:00:00	32.394		2.95		
1924	2016/02/09 17:00:00	31.676		2.95		
1925	2016/02/09 18:00:00	30.558		2.95		
1926	2016/02/09 19:00:00	29.352		2.97		
1927	2016/02/09 20:00:00	25.125		2.95		
1928	2016/02/09 21:00:00	22.142		2.95		
1929	2016/02/09 22:00:00	21.664		2.95		
1930	2016/02/09 23:00:00	21.187		2.95		
1931	2016/02/10 00:00:00	22.812		2.95		
1932	2016/02/10 01:00:00	22.142		2.95		
1933	2016/02/10 02:00:00	19.948		2.95		
1934	2016/02/10 03:00:00	19.853		2.95		
1935	2016/02/10 04:00:00	17.189		2.95		
1936	2016/02/10 05:00:00	18.806		2.97		
1937	2016/02/10 06:00:00	18.331		2.95		
1938	2016/02/10 07:00:00	17.76		2.95		
1939	2016/02/10 08:00:00	29.552		2.95		
1940	2016/02/10 09:00:00	32.394		2.95		
1941	2016/02/10 10:00:00	32.394		2.95		
1942	2016/02/10 11:00:00	33.326		2.95		
1943	2016/02/10 12:00:00	33.118		2.95		
1944	2016/02/10 13:00:00	31.574		2.95		
1945	2016/02/10 14:00:00	31.983		2.95		
1946	2016/02/10 15:00:00	31.88		2.95		
1947	2016/02/10 16:00:00	31.472		2.95		
1948	2016/02/10 17:00:00	30.76		2.95		
1949	2016/02/10 18:00:00	30.154		2.95		
1950	2016/02/10 19:00:00	28.555		2.97		
1951	2016/02/10 20:00:00	24.351		2.97		
1952	2016/02/10 21:00:00	23.869		2.97		
1953	2016/02/10 22:00:00	20.996		2.95		
1954	2016/02/10 23:00:00	19.758		2.95		
1955	2016/02/11 00:00:00	19.282		2.97		
1956	2016/02/11 01:00:00	22.238		2.95		
1957	2016/02/11 02:00:00	22.046		2.95		
1958	2016/02/11 03:00:00	20.71		2.95		
1959	2016/02/11 04:00:00	18.806		2.97		
1960	2016/02/11 05:00:00	17.95		2.95		
1961	2016/02/11 06:00:00	17.379		2.95		
1962	2016/02/11 07:00:00	18.331		2.97		
1963	2016/02/11 08:00:00	28.456		2.95		
1964	2016/02/11 09:00:00	29.452		2.95		
1965	2016/02/11 10:00:00	30.558		2.93		
1966	2016/02/11 11:00:00	31.268		2.95		
1967	2016/02/11 12:00:00	33.014		2.95		
1968	2016/02/11 13:00:00	32.086		2.95		
1969	2016/02/11 14:00:00	31.472		2.95		
1970	2016/02/11 15:00:00	29.953		2.95		
1971	2016/02/11 16:00:00	28.754		2.95		
1972	2016/02/11 17:00:00	28.456		2.95		
1973	2016/02/11 18:00:00	27.665		2.95		
1974	2016/02/11 19:00:00	24.448		2.97		
1975	2016/02/11 20:00:00	19.282		2.97		
1976	2016/02/11 21:00:00	18.711		2.97		
1977	2016/02/11 22:00:00	20.043		2.95		
1978	2016/02/11 23:00:00	19.377		2.97		
1979	2016/02/12 00:00:00	18.045		2.97		
1980	2016/02/12 01:00:00	16.999		2.95		
1981	2016/02/12 02:00:00	18.14		2.95		
1982	2016/02/12 03:00:00	16.999		2.95		
1983	2016/02/12 04:00:00	16.713		2.95		
1984	2016/02/12 05:00:00	16.332		2.95		
1985	2016/02/12 06:00:00	15.473		2.95		
1986	2016/02/12 07:00:00	15.76		2.95		
1987	2016/02/12 08:00:00	24.448		2.95		
1988	2016/02/12 09:00:00	25.416		2.93		
1989	2016/02/12 10:00:00	24.835		2.95		
1990	2016/02/12 11:00:00	25.125		2.93		
1991	2016/02/12 12:00:00	26.879		2.95		
1992	2016/02/12 13:00:00	28.06		2.95		
1993	2016/02/12 14:00:00	27.862		2.95		
1994	2016/02/12 15:00:00	26.488		2.95		
1995	2016/02/12 16:00:00	25.805		2.95		
1996	2016/02/12 17:00:00	25.319		2.95		
1997	2016/02/12 18:00:00	24.641		2.97		
1998	2016/02/12 19:00:00	20.329		2.95		
1999	2016/02/12 20:00:00	17.665		2.95		
2000	2016/02/12 21:00:00	17.95		2.95		
2001	2016/02/12 22:00:00	18.521		2.95		
2002	2016/02/12 23:00:00	20.615		2.95		
2003	2016/02/13 00:00:00	18.521		2.95		
2004	2016/02/13 01:00:00	16.141		2.95		
2005	2016/02/13 02:00:00	15.855		2.95		
2006	2016/02/13 03:00:00	15.664		2.95		
2007	2016/02/13 04:00:00	13.846		2.95		
2008	2016/02/13 05:00:00	13.461		2.95		
2009	2016/02/13 06:00:00	14.613		2.95		
2010	2016/02/13 07:00:00	13.365		2.95		
2011	2016/02/13 08:00:00	22.908		2.95		
2012	2016/02/13 09:00:00	24.255		2.95		
2013	2016/02/13 10:00:00	24.158		2.95		
2014	2016/02/13 11:00:00	23.484		2.95		
2015	2016/02/13 12:00:00	23.581		2.95		
2016	2016/02/13 13:00:00	23.677		2.95		
2017	2016/02/13 14:00:00	21.951		2.95		
2018	2016/02/13 15:00:00	21.569		2.95		
2019	2016/02/13 16:00:00	19.948		2.93		
2020	2016/02/13 17:00:00	18.711		2.95		
2021	2016/02/13 18:00:00	16.618		2.95		
2022	2016/02/13 19:00:00	14.804		2.95		
2023	2016/02/13 20:00:00	14.038		2.95		
2024	2016/02/13 21:00:00	13.846		2.95		
2025	2016/02/13 22:00:00	13.558		2.95		
2026	2016/02/13 22:14:18		57		For calibration, please see http://data.saeon.ac.za/documents/saeon-fynbos-node/jonkershoek-rain-gauge-calibration	
2027	2016/02/13 23:00:00	12.69		2.95		
2028	2016/02/13 23:22:51		57.2		For calibration, please see http://data.saeon.ac.za/documents/saeon-fynbos-node/jonkershoek-rain-gauge-calibration	
2029	2016/02/14 00:00:00	12.401		2.95		
2030	2016/02/14 01:00:00	12.11		2.95		
2031	2016/02/14 02:00:00	11.625		2.93		
2032	2016/02/14 03:00:00	11.139		2.93		
2033	2016/02/14 04:00:00	10.846		2.93		
2034	2016/02/14 05:00:00	10.553		2.93		
2035	2016/02/14 06:00:00	10.063		2.93		
2036	2016/02/14 07:00:00	9.866		2.93		
2037	2016/02/14 08:00:00	16.237		2.93		
2038	2016/02/14 09:00:00	17.475		2.93		
2039	2016/02/14 10:00:00	18.521		2.93		
2040	2016/02/14 11:00:00	19.377		2.95		
2041	2016/02/14 12:00:00	20.996		2.93		
2042	2016/02/14 13:00:00	21.282		2.93		
2043	2016/02/14 14:00:00	21.951		2.93		
2044	2016/02/14 15:00:00	22.238		2.93		
2045	2016/02/14 16:00:00	20.519		2.93		
2046	2016/02/14 17:00:00	19.187		2.95		
2047	2016/02/14 18:00:00	16.141		2.93		
2048	2016/02/14 19:00:00	14.325		2.95		
2049	2016/02/14 20:00:00	12.787		2.95		
2050	2016/02/14 21:00:00	11.916		2.93		
2051	2016/02/14 22:00:00	11.139		2.93		
2052	2016/02/14 23:00:00	11.041		2.93		
2053	2016/02/15 00:00:00	10.357		2.93		
2054	2016/02/15 01:00:00	10.063		2.93		
2055	2016/02/15 02:00:00	9.373		2.95		
2056	2016/02/15 03:00:00	8.182		2.93		
2057	2016/02/15 04:00:00	7.381		2.93		
2058	2016/02/15 05:00:00	8.68		2.93		
2059	2016/02/15 06:00:00	7.782		2.93		
2060	2016/02/15 07:00:00	8.182		2.93		
2061	2016/02/15 08:00:00	16.523		2.93		
2062	2016/02/15 09:00:00	17.76		2.93		
2063	2016/02/15 10:00:00	18.521		2.93		
2064	2016/02/15 11:00:00	20.424		2.91		
2065	2016/02/15 12:00:00	21.473		2.93		
2066	2016/02/15 13:00:00	23.388		2.93		
2067	2016/02/15 14:00:00	23.677		2.93		
2068	2016/02/15 15:00:00	22.238		2.93		
2069	2016/02/15 16:00:00	21.187		2.93		
2070	2016/02/15 17:00:00	20.805		2.93		
2071	2016/02/15 18:00:00	20.901		2.93		
2072	2016/02/15 19:00:00	19.187		2.95		
2073	2016/02/15 20:00:00	14.23		2.95		
2074	2016/02/15 21:00:00	12.207		2.93		
2075	2016/02/15 22:00:00	11.236		2.93		
2076	2016/02/15 23:00:00	10.455		2.93		
2077	2016/02/16 00:00:00	13.461		2.93		
2078	2016/02/16 01:00:00	13.365		2.93		
2079	2016/02/16 02:00:00	12.401		2.93		
2080	2016/02/16 03:00:00	11.916		2.93		
2081	2016/02/16 04:00:00	11.625		2.93		
2082	2016/02/16 05:00:00	11.625		2.93		
2083	2016/02/16 06:00:00	11.431		2.93		
2084	2016/02/16 07:00:00	12.304		2.93		
2085	2016/02/16 08:00:00	17.094		2.93		
2086	2016/02/16 09:00:00	19.472		2.93		
2087	2016/02/16 10:00:00	21.664		2.93		
2088	2016/02/16 11:00:00	23.484		2.93		
2089	2016/02/16 12:00:00	23.773		2.93		
2090	2016/02/16 13:00:00	26.195		2.93		
2091	2016/02/16 14:00:00	26.585		2.93		
2092	2016/02/16 15:00:00	27.075		2.93		
2093	2016/02/16 16:00:00	27.665		2.93		
2094	2016/02/16 17:00:00	27.272		2.93		
2095	2016/02/16 18:00:00	26.879		2.93		
2096	2016/02/16 19:00:00	23.869		2.95		
2097	2016/02/16 20:00:00	20.805		2.93		
